bikeid,CountOfRenting,SumOfRentedTime,AverageRentTime
35779,1465,1524890,1040.88054607509
39341,1671,1524888,912.560143626571
39760,1369,1524538,1113.61431701972
33371,1626,1524383,937.5049200492
33055,1842,1524283,827.515200868621
16088,969,1524151,1572.91124871001
33344,1563,1524051,975.080614203455
31151,1705,1523964,893.820527859238
31530,1605,1523606,949.28722741433
33116,1671,1523113,911.497905445841
31645,1504,1523094,1012.6954787234
25663,1147,1522913,1327.7358326068
17337,1118,1522835,1362.10644007156
26729,802,1522765,1898.70947630923
17708,1090,1522760,1397.02752293578
35300,1805,1522473,843.475346260388
33151,1727,1522103,881.356687898089
34085,1663,1522078,915.260372820205
30433,1588,1521967,958.417506297229
32333,1814,1521670,838.847850055127
15524,996,1521492,1527.60240963855
31388,1841,1521395,826.39598044541
31076,1902,1521283,799.833333333333
33653,1635,1521167,930.377370030581
32610,1586,1521045,959.044766708701
20913,857,1521009,1774.80630105018
16440,999,1520912,1522.43443443443
38589,1724,1520804,882.136890951276
33374,1406,1520737,1081.60526315789
25572,1267,1520595,1200.15390686661
30017,1667,1520536,912.139172165567
34415,1900,1520374,800.196842105263
16550,1023,1520197,1486.01857282502
30325,1612,1520135,943.011786600496
38466,1695,1519688,896.571091445428
30588,1786,1519659,850.872900335946
34990,1610,1519533,943.809316770186
33270,1376,1519165,1104.04433139535
28003,1226,1518939,1238.93882544861
38069,1624,1518558,935.072660098522
32532,1583,1518478,959.240682248894
32621,1783,1518332,851.560291643298
30260,1685,1518148,900.978041543027
38856,1657,1518069,916.15509957755
33400,1765,1518040,860.079320113315
30711,1290,1518021,1176.76046511628
39861,1604,1517939,946.346009975062
19976,858,1517253,1768.36013986014
32179,1849,1517152,820.525689561925
18889,923,1517124,1643.68797399783
25828,1116,1517039,1359.35394265233
29906,1755,1516993,864.383475783476
31639,1795,1516875,845.055710306407
38174,1566,1516866,968.624521072797
32137,1773,1516797,855.497461928934
38121,1706,1516678,889.025791324736
32663,1610,1516667,942.029192546584
32277,1419,1516408,1068.64552501762
25123,992,1516392,1528.62096774194
39152,1222,1516284,1240.82160392799
28954,1620,1516277,935.973456790123
29356,1327,1516185,1142.56593820648
26405,1545,1516133,981.315857605178
32421,1267,1516044,1196.56195737964
32593,1748,1516037,867.298054919909
32245,1600,1515782,947.36375
31620,1530,1515702,990.654901960784
32188,1897,1515702,798.999472851871
30540,1872,1515316,809.463675213675
32703,1570,1515055,965.003184713376
27483,1697,1514644,892.542133176193
31073,1647,1514119,919.319368548877
14720,827,1514050,1830.7738814994
38944,1669,1514023,907.143798681845
34211,1593,1513920,950.357815442561
20792,826,1513752,1832.62953995157
31980,1514,1513682,999.789960369881
38635,1755,1513621,862.462108262108
30255,1729,1513615,875.427993059572
39620,1309,1513497,1156.22383498854
38571,1622,1513464,933.085080147966
32636,1726,1513462,876.860950173812
31453,1739,1512779,869.913168487637
30291,1836,1512720,823.921568627451
32818,1166,1512548,1297.21097770154
39797,679,1512265,2227.19440353461
38194,1698,1512205,890.580094228504
28947,1330,1512127,1136.93759398496
26939,1562,1512088,968.04609475032
32262,1707,1512034,885.784417106034
32059,1714,1511885,882.079929988331
16588,781,1511816,1935.74391805378
19721,977,1511773,1547.36233367451
38819,1557,1511624,970.856775850996
30568,1743,1511568,867.222030981067
14674,235,1511524,6432.0170212766
17493,1064,1511267,1420.36372180451
16411,795,1511242,1900.93333333333
31281,1845,1511195,819.075880758808
32263,983,1511061,1537.19328585961
28227,1500,1510883,1007.25533333333
33181,1725,1510832,875.84463768116
32171,1725,1510712,875.775072463768
30478,1733,1510662,871.703404500866
34944,1796,1510543,841.059576837417
25732,980,1510504,1541.3306122449
39741,1549,1510382,975.069076823757
30264,1808,1510342,835.366150442478
33630,1812,1509318,832.956953642384
32172,1648,1509064,915.694174757282
33024,1513,1508979,997.342366159947
21589,168,1508891,8981.49404761905
30785,1509,1508354,999.571901921803
26610,1495,1508003,1008.69765886288
31310,1491,1507971,1011.38229376258
31143,1461,1507918,1032.11362080767
15438,1102,1507856,1368.29038112523
33648,1767,1507809,853.315789473684
30112,1638,1507259,920.18253968254
33581,1750,1507181,861.246285714286
30466,1817,1506847,829.304898183819
32060,1729,1506649,871.399074609601
29703,1701,1506607,885.718400940623
32341,1784,1506603,844.508408071749
30541,1780,1506579,846.392696629214
25940,1565,1506123,962.378913738019
25274,1289,1505749,1168.15283165244
30181,1859,1505719,809.961807423346
30841,1682,1505648,895.15338882283
31266,1614,1505355,932.685873605948
32808,1677,1505325,897.62969588551
38281,1710,1505122,880.188304093567
29885,1537,1505106,979.249186727391
27852,1238,1504948,1215.62843295638
14979,939,1504847,1602.60596379127
39282,1583,1504739,950.561591914087
28217,1302,1504484,1155.51766513057
29926,1551,1504473,970.001934235977
39084,1706,1504251,881.741500586167
21217,917,1504187,1640.33478735005
29801,1505,1504122,999.416611295681
32844,1772,1503818,848.655756207675
32276,1726,1503817,871.272885283893
29322,1480,1503690,1016.00675675676
28088,1271,1503562,1182.9756097561
39046,1331,1503545,1129.63561232156
17266,951,1503441,1580.90536277603
30977,1753,1503114,857.452367370223
29771,856,1502765,1755.56658878505
31234,1800,1502543,834.746111111111
38884,1688,1502262,889.965639810427
33617,1543,1502166,973.535968891769
32562,1705,1501813,880.828739002933
39273,1539,1501776,975.812865497076
31577,1559,1501649,963.212957023733
31241,1521,1501292,987.042735042735
30986,1503,1501189,998.795076513639
16385,1115,1500989,1346.17847533632
32430,1649,1500820,910.139478471801
30363,1700,1500471,882.63
28346,1780,1500435,842.941011235955
33555,1517,1500274,988.974291364535
32107,1711,1500166,876.777323202805
28706,1395,1500136,1075.36630824373
25283,1296,1500065,1157.4575617284
30805,1574,1500065,953.027318932656
29046,1761,1500004,851.791027825099
38430,1540,1499753,973.865584415584
26016,1776,1499731,844.443130630631
38066,1588,1499565,944.310453400504
38751,1674,1499261,895.615890083632
31538,1634,1498557,917.109547123623
38596,1674,1498397,895.099761051374
30636,1797,1498167,833.704507512521
38951,1433,1497991,1045.35310537334
27938,1337,1497945,1120.37771129394
39736,1100,1497858,1361.68909090909
29756,1212,1497658,1235.69141914191
31066,1816,1497392,824.555066079295
34044,1571,1497246,953.052832590707
17620,768,1497041,1949.27213541667
30419,1527,1497036,980.37721021611
32559,1847,1496939,810.47049269085
27076,1248,1496930,1199.46314102564
38355,1605,1496916,932.657943925234
34144,1598,1496693,936.603879849812
24969,1322,1495906,1131.54765506808
32051,1530,1495705,977.584967320261
39311,1668,1495565,896.62170263789
32880,1734,1495525,862.471164936563
31317,1699,1495482,880.213066509712
33219,1630,1495361,917.399386503068
25701,1192,1495087,1254.26761744966
38196,1375,1494767,1087.10327272727
29752,1241,1494447,1204.22804190169
34012,1857,1494372,804.723747980614
30854,1400,1494299,1067.35642857143
34318,1661,1494250,899.608669476219
28420,1707,1494193,875.332747510252
30558,1540,1494087,970.186363636364
29166,1533,1493876,974.478799739074
32769,1820,1493401,820.55
32448,1742,1493240,857.198622273249
32177,1724,1493154,866.098607888631
30474,1708,1493067,874.161007025761
32524,1685,1493036,886.074777448071
30888,1685,1493022,886.06646884273
31392,1587,1493011,940.775677378702
33604,1741,1492816,857.447443997703
32607,1763,1492730,846.698808848554
19225,841,1492602,1774.79429250892
32924,1725,1492540,865.240579710145
34092,1721,1492462,867.206275421267
30716,1545,1492441,965.981229773463
32717,1627,1492368,917.251382913338
33136,1412,1492097,1056.72592067989
27360,1752,1492061,851.63299086758
32142,1534,1491739,972.450456323338
38658,1287,1491709,1159.05905205905
28500,1511,1491676,987.211118464593
28658,1106,1491374,1348.43942133816
32206,1535,1491312,971.538762214984
33186,1519,1491129,981.651744568795
32042,1828,1490932,815.608315098468
30098,1609,1490931,926.619639527657
38653,1374,1490866,1085.05531295488
30027,1645,1490542,906.104559270517
18669,838,1490461,1778.59307875895
30862,1773,1490361,840.587140439932
27384,1463,1490149,1018.55707450444
32185,1700,1490100,876.529411764706
15973,1089,1490048,1368.27180899908
33675,1625,1490032,916.942769230769
38793,1598,1490029,932.433667083855
27688,1328,1489926,1121.93222891566
30910,1765,1489746,844.048725212465
30200,1584,1489731,940.486742424242
29180,1590,1489700,936.918238993711
28335,1508,1489689,987.857427055703
28134,1371,1489591,1086.4996353027
38460,1559,1489467,955.398973701091
32114,1679,1489463,887.113162596784
32038,1469,1489316,1013.8298162015
30497,1737,1489092,857.278065630397
31033,1691,1488697,880.364872856298
30909,1582,1488644,940.988621997472
30544,1611,1488534,923.981378026071
26080,1122,1488498,1326.64705882353
33406,1723,1488495,863.897272199652
30868,1658,1488413,897.715922798552
27846,1334,1488245,1115.62593703148
31141,1762,1488208,844.61293984109
32129,1334,1487826,1115.31184407796
38902,1576,1487667,943.95114213198
32682,1498,1487561,993.031375166889
19366,1016,1487389,1463.9655511811
31893,1785,1487325,833.235294117647
38897,1618,1487314,919.229913473424
29106,1321,1487292,1125.88342165027
33613,1595,1487204,932.416300940439
30487,1782,1487075,834.497755331089
28330,1843,1487040,806.85838307108
30889,1724,1486901,862.471577726218
21630,1217,1486897,1221.77239112572
31477,1598,1486655,930.322277847309
32124,1784,1486480,833.22869955157
31412,1720,1486328,864.144186046512
32813,1821,1486265,816.18066996156
19187,1045,1485669,1421.69282296651
31296,1693,1485447,877.405197873597
38141,1638,1485217,906.725885225885
35079,1704,1485178,871.583333333333
38964,1386,1485060,1071.47186147186
32784,1784,1485022,832.411434977579
33316,1770,1484878,838.914124293785
31415,1665,1484876,891.817417417417
34933,1780,1484825,834.171348314607
33390,1622,1484595,915.286683107275
30469,1566,1484318,947.840357598978
30665,1736,1483825,854.737903225806
30182,1760,1483633,842.973295454545
30999,1759,1483583,843.424104604889
32904,1618,1483086,916.616810877627
30576,1807,1482762,820.565578306586
32273,1493,1482742,993.129269926323
32413,1699,1482709,872.695114773396
38508,1460,1482672,1015.52876712329
29822,1601,1482528,926.001249219238
38296,1520,1482515,975.338815789474
38764,893,1482410,1660.03359462486
32556,1602,1482004,925.096129837703
20340,977,1481979,1516.86693961105
25217,1158,1481947,1279.7469775475
32700,1793,1481846,826.461795872839
30548,1580,1481730,937.803797468355
38448,1527,1481702,970.335297969876
27067,1116,1481633,1327.62813620072
32424,1678,1481612,882.96305125149
30241,1613,1481499,918.474271543707
17503,810,1481386,1828.87160493827
30531,1665,1480991,889.484084084084
38172,1644,1480915,900.799878345499
33355,1714,1480867,863.983080513419
20845,980,1480771,1510.99081632653
32195,1701,1480719,870.499118165785
32237,1745,1480622,848.493982808023
19581,1000,1480540,1480.54
31108,1751,1480498,845.515705311251
38906,1628,1480384,909.326781326781
19445,854,1480106,1733.14519906323
26451,1390,1480096,1064.81726618705
31606,1711,1480079,865.037405026301
32293,1481,1480010,999.331532748143
39708,1624,1479911,911.275246305419
32718,1533,1479909,965.367906066536
32647,1693,1479864,874.107501476669
30028,1587,1479237,932.09640831758
30511,1636,1479134,904.116136919315
31437,1553,1479113,952.423052157115
30369,1646,1479091,898.597205346294
32332,1690,1478831,875.047928994083
32719,1668,1478802,886.571942446043
32812,1466,1478765,1008.70736698499
21514,1013,1478683,1459.70681145114
15314,690,1478626,2142.93623188406
32840,1712,1478511,863.616238317757
31056,1726,1478311,856.495365005794
35123,1661,1478063,889.863335340156
38037,1641,1477946,900.637416209628
38900,976,1477908,1514.25
33840,1744,1477780,847.350917431193
32200,1571,1477318,940.367918523234
31166,1587,1477314,930.884688090737
29022,1262,1477290,1170.59429477021
30113,1688,1477264,875.156398104265
34957,1791,1477019,824.689558905639
32174,1468,1476860,1006.03542234332
18798,1061,1476802,1391.89632422243
33804,1783,1476741,828.233875490746
30199,1832,1476720,806.069868995633
17391,780,1476660,1893.15384615385
30275,1691,1476578,873.198107628622
32744,1689,1476572,874.228537596211
29886,1587,1476527,930.388783868935
30832,1566,1476136,942.61558109834
38108,1206,1476028,1223.90381426202
33659,1655,1476020,891.85498489426
25031,1077,1475970,1370.44568245125
35229,1797,1475629,821.162493043962
33606,1758,1475614,839.370875995449
31167,1731,1475396,852.33737723859
32297,1575,1475016,936.518095238095
18667,1053,1474986,1400.74643874644
30957,1344,1474859,1097.36532738095
35057,1780,1474825,828.553370786517
31629,1706,1474780,864.466588511137
29707,1244,1474627,1185.39147909968
32587,1782,1474447,827.411335578002
32390,1666,1474408,884.998799519808
33216,1660,1474300,888.132530120482
30671,1630,1474274,904.462576687117
39027,943,1474155,1563.26086956522
31079,1666,1473985,884.744897959184
33891,1781,1473948,827.595732734419
27697,1498,1473916,983.922563417891
39458,1525,1473884,966.48131147541
38528,1652,1473836,892.152542372882
15339,717,1473499,2055.08926080893
33167,1826,1473357,806.876779846659
17986,1054,1473289,1397.80740037951
33139,1375,1473248,1071.45309090909
31947,1751,1473027,841.249000571102
32810,1549,1472991,950.930277598451
31269,1838,1472685,801.243199129489
29992,1860,1472657,791.751075268817
28890,1149,1472506,1281.5543951262
38535,1650,1472444,892.390303030303
33395,1553,1472416,948.110753380554
25551,1070,1472346,1376.02429906542
30604,1594,1472315,923.660602258469
31818,1376,1472290,1069.97819767442
31244,1521,1472173,967.898093359632
33370,1555,1472092,946.682958199357
38660,1657,1471759,888.2070006035
38050,1517,1471519,970.019116677653
25975,1279,1471367,1150.40422204848
27856,1379,1471360,1066.97606961566
29864,1278,1471287,1151.24178403756
30517,1520,1471207,967.899342105263
27987,1405,1471049,1047.00996441281
30066,1785,1470945,824.058823529412
33562,1742,1470937,844.39552238806
30450,1719,1470888,855.664921465969
28634,1126,1470873,1306.28152753108
34907,1692,1470680,869.19621749409
32190,1382,1470667,1064.15846599132
31315,1643,1470584,895.060255629945
39885,1056,1470581,1392.59564393939
32422,1732,1470202,848.846420323326
21126,1117,1469670,1315.72963294539
39476,1521,1469670,966.252465483235
33308,1580,1469284,929.926582278481
19038,951,1469149,1544.84647739222
35681,1274,1468857,1152.94897959184
30654,1664,1468827,882.708533653846
30285,1624,1468825,904.448891625616
32108,1748,1468743,840.241990846682
27068,1484,1468644,989.652291105121
30442,1731,1468598,848.410167533218
33130,1782,1468576,824.11672278339
33601,1506,1468230,974.9203187251
28084,1418,1468147,1035.36459802539
33635,1738,1467899,844.590909090909
32375,1680,1467847,873.718452380953
30109,1743,1467580,841.985083189903
28912,1456,1467547,1007.93063186813
38178,1118,1467504,1312.61538461538
33625,1519,1467464,966.072416063199
35590,1724,1467439,851.182714617169
29882,1490,1467144,984.660402684564
33677,1663,1466993,882.136500300662
17371,813,1466790,1804.16974169742
32978,1549,1466667,946.847643641059
29883,1732,1466660,846.801385681293
38356,1638,1466440,895.262515262515
33231,1506,1466422,973.7197875166
28113,1184,1466391,1238.50591216216
30244,1785,1466275,821.442577030812
39927,1446,1466220,1013.98340248963
38081,1662,1465994,882.066185318893
33837,1704,1465903,860.271713615023
32618,1723,1465773,850.709808473593
33532,1795,1465312,816.329805013928
30649,1457,1465294,1005.6925188744
38928,1584,1465243,925.027146464646
31409,1663,1465230,881.076368009621
31937,1693,1465091,865.381571175428
32415,1839,1464984,796.619902120718
29982,712,1464926,2057.48033707865
25662,1093,1464707,1340.07959743824
32289,1714,1464664,854.52975495916
30124,1588,1464608,922.297229219144
31653,1731,1464599,846.099942229925
39781,1428,1464590,1025.62324929972
27989,1537,1464350,952.732595966168
26095,1445,1464279,1013.34186851211
33447,1594,1464063,918.483688833124
33068,1649,1463903,887.751970891449
32568,1742,1463842,840.322617680827
16066,875,1463613,1672.70057142857
31136,1835,1463581,797.591825613079
30701,1555,1463511,941.16463022508
39076,1402,1463433,1043.81811697575
28271,1695,1463361,863.33982300885
29408,1299,1463265,1126.45496535797
39877,1500,1463194,975.462666666667
17249,819,1463149,1786.50671550672
31426,1753,1463017,834.579007415859
27915,1219,1462996,1200.16078753076
38240,1673,1462950,874.447101016139
30328,1783,1462895,820.468311833988
